episode_id,combo_id,n_ood_dims,split,length_lo,length_hi,angle_lo,angle_hi,gravity_lo,gravity_hi,damping_lo,damping_hi,angvel_lo,angvel_hi
4641,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
4642,12,1,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.1717,0.3383,-3.0,-1.02
4643,149,4,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
4644,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
4645,234,1,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.01,0.1717,-3.0,-1.02
4646,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
4647,117,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
4648,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
4649,155,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.01,0.1717,1.02,3.0
4650,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
4651,3,2,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.1717,0.3383,-3.0,-1.02
4652,184,1,near_ood,1.505,2.0,15.0,38.1,10.7,14.0,0.1717,0.3383,-1.02,1.02
4653,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
4654,137,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.01,0.1717,1.02,3.0
4655,241,1,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.3383,0.5,-1.02,1.02
4656,111,3,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,-3.0,-1.02
4657,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4658,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
4659,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
4660,232,1,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.3383,0.5,-1.02,1.02
4661,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
4662,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
4663,139,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,-1.02,1.02
4664,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
4665,88,2,near_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.3383,0.5,-1.02,1.02
4666,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
4667,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
4668,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
4669,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
4670,133,1,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
4671,179,1,near_ood,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,1.02,3.0
4672,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
4673,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
4674,171,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
4675,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
4676,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
4677,229,2,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.1717,0.3383,-1.02,1.02
4678,173,1,near_ood,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,1.02,3.0
4679,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
4680,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4681,4,2,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.1717,0.3383,-1.02,1.02
4682,221,4,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4683,234,1,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.01,0.1717,-3.0,-1.02
4684,158,4,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
4685,165,2,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.1717,0.3383,-3.0,-1.02
4686,226,1,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.01,0.1717,-1.02,1.02
4687,88,2,near_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.3383,0.5,-1.02,1.02
4688,48,1,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.1717,0.3383,-3.0,-1.02
4689,224,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
4690,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
4691,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
4692,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
4693,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
4694,159,2,near_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.3383,0.5,-3.0,-1.02
4695,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
4696,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
4697,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
4698,158,4,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
4699,14,2,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.1717,0.3383,1.02,3.0
4700,137,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.01,0.1717,1.02,3.0
4701,220,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.1717,0.3383,-1.02,1.02
4702,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4703,224,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
4704,82,2,near_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.01,0.1717,-1.02,1.02
4705,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
4706,152,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.3383,0.5,1.02,3.0
4707,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
4708,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
4709,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
4710,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
4711,153,2,near_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.01,0.1717,-3.0,-1.02
4712,179,1,near_ood,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,1.02,3.0
4713,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
4714,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
4715,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
4716,5,3,far_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.1717,0.3383,1.02,3.0
4717,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
4718,202,1,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.1717,0.3383,-1.02,1.02
4719,63,1,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.01,0.1717,-3.0,-1.02
4720,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
4721,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
4722,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
4723,184,1,near_ood,1.505,2.0,15.0,38.1,10.7,14.0,0.1717,0.3383,-1.02,1.02
4724,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
4725,49,1,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.1717,0.3383,-1.02,1.02
4726,20,1,near_ood,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,1.02,3.0
4727,51,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
4728,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
4729,113,4,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
4730,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
4731,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
4732,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
4733,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
4734,125,2,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.3383,0.5,1.02,3.0
4735,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
4736,36,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
4737,59,4,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4738,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
4739,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
4740,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
4741,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4742,127,1,near_ood,0.995,1.505,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
4743,170,2,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.3383,0.5,1.02,3.0
4744,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
4745,215,1,near_ood,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,1.02,3.0
4746,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
4747,158,4,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,1.02,3.0
4748,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
4749,138,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,-3.0,-1.02
4750,136,3,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.01,0.1717,-1.02,1.02
4751,205,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
4752,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
4753,135,3,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.01,0.1717,-3.0,-1.02
4754,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
4755,18,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
4756,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
4757,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
4758,59,4,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4759,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
4760,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
4761,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
4762,188,1,near_ood,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,1.02,3.0
4763,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
4764,4,2,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.1717,0.3383,-1.02,1.02
4765,60,2,near_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.3383,0.5,-3.0,-1.02
4766,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
4767,68,3,far_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
4768,6,1,near_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.3383,0.5,-3.0,-1.02
4769,236,2,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.01,0.1717,1.02,3.0
4770,235,1,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.01,0.1717,-1.02,1.02
4771,110,3,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.01,0.1717,1.02,3.0
4772,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4773,59,4,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4774,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
4775,58,3,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.1717,0.3383,-1.02,1.02
4776,99,1,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
4777,39,1,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.1717,0.3383,-3.0,-1.02
4778,144,2,near_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.01,0.1717,-3.0,-1.02
4779,39,1,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.1717,0.3383,-3.0,-1.02
4780,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
4781,201,1,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.1717,0.3383,-3.0,-1.02
4782,104,3,far_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.1717,0.3383,1.02,3.0
4783,187,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
4784,102,2,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.1717,0.3383,-3.0,-1.02
4785,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4786,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4787,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
4788,117,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
4789,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
4790,62,3,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.3383,0.5,1.02,3.0
4791,111,3,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,-3.0,-1.02
4792,117,1,near_ood,0.995,1.505,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
4793,189,1,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.01,0.1717,-3.0,-1.02
4794,42,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
4795,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
4796,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
4797,37,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
4798,231,1,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.3383,0.5,-3.0,-1.02
4799,45,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
4800,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
4801,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4802,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
4803,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
4804,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
4805,155,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.01,0.1717,1.02,3.0
4806,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
4807,16,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
4808,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
4809,39,1,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.1717,0.3383,-3.0,-1.02
4810,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
4811,146,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.01,0.1717,1.02,3.0
4812,162,1,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.01,0.1717,-3.0,-1.02
4813,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
4814,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4815,70,1,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.3383,0.5,-1.02,1.02
4816,22,1,near_ood,0.5,0.995,15.0,38.1,10.7,14.0,0.1717,0.3383,-1.02,1.02
4817,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
4818,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
4819,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
4820,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
4821,9,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-3.0,-1.02
4822,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
4823,172,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
4824,99,1,near_ood,0.995,1.505,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
4825,219,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.1717,0.3383,-3.0,-1.02
4826,40,1,near_ood,0.5,0.995,38.1,61.9,7.3,10.7,0.1717,0.3383,-1.02,1.02
4827,227,2,near_ood,1.505,2.0,61.9,85.0,7.3,10.7,0.01,0.1717,1.02,3.0
4828,201,1,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.1717,0.3383,-3.0,-1.02
4829,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
4830,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4831,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4832,14,2,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.1717,0.3383,1.02,3.0
4833,95,3,far_ood,0.995,1.505,15.0,38.1,7.3,10.7,0.1717,0.3383,1.02,3.0
4834,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
4835,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
4836,24,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
4837,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4838,146,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.01,0.1717,1.02,3.0
4839,207,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-3.0,-1.02
4840,5,3,far_ood,0.5,0.995,15.0,38.1,4.0,7.3,0.1717,0.3383,1.02,3.0
4841,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
4842,146,3,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.01,0.1717,1.02,3.0
4843,52,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
4844,43,0,iid,0.5,0.995,38.1,61.9,7.3,10.7,0.3383,0.5,-1.02,1.02
4845,178,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-1.02,1.02
4846,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4847,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
4848,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4849,67,2,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.1717,0.3383,-1.02,1.02
4850,204,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,-3.0,-1.02
4851,139,4,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,-1.02,1.02
4852,22,1,near_ood,0.5,0.995,15.0,38.1,10.7,14.0,0.1717,0.3383,-1.02,1.02
4853,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
4854,149,4,far_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.1717,0.3383,1.02,3.0
4855,10,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.01,0.1717,-1.02,1.02
4856,236,2,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.01,0.1717,1.02,3.0
4857,186,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.3383,0.5,-3.0,-1.02
4858,208,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
4859,83,3,far_ood,0.995,1.505,15.0,38.1,4.0,7.3,0.01,0.1717,1.02,3.0
4860,113,4,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
4861,59,4,far_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4862,142,3,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.3383,0.5,-1.02,1.02
4863,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
4864,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
4865,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
4866,76,2,near_ood,0.5,0.995,61.9,85.0,10.7,14.0,0.1717,0.3383,-1.02,1.02
4867,26,1,near_ood,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,1.02,3.0
4868,140,5,far_ood,0.995,1.505,61.9,85.0,4.0,7.3,0.1717,0.3383,1.02,3.0
4869,48,1,near_ood,0.5,0.995,38.1,61.9,10.7,14.0,0.1717,0.3383,-3.0,-1.02
4870,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
4871,181,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
4872,46,0,iid,0.5,0.995,38.1,61.9,10.7,14.0,0.01,0.1717,-1.02,1.02
4873,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
4874,163,1,near_ood,1.505,2.0,15.0,38.1,4.0,7.3,0.01,0.1717,-1.02,1.02
4875,180,0,iid,1.505,2.0,15.0,38.1,10.7,14.0,0.01,0.1717,-3.0,-1.02
4876,19,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.01,0.1717,-1.02,1.02
4877,144,2,near_ood,0.995,1.505,61.9,85.0,7.3,10.7,0.01,0.1717,-3.0,-1.02
4878,25,0,iid,0.5,0.995,15.0,38.1,10.7,14.0,0.3383,0.5,-1.02,1.02
4879,214,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-1.02,1.02
4880,70,1,near_ood,0.5,0.995,61.9,85.0,7.3,10.7,0.3383,0.5,-1.02,1.02
4881,113,4,far_ood,0.995,1.505,38.1,61.9,4.0,7.3,0.1717,0.3383,1.02,3.0
4882,195,1,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.3383,0.5,-3.0,-1.02
4883,220,3,far_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.1717,0.3383,-1.02,1.02
4884,237,2,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.1717,0.3383,-3.0,-1.02
4885,154,2,near_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.01,0.1717,-1.02,1.02
4886,198,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-3.0,-1.02
4887,54,2,near_ood,0.5,0.995,61.9,85.0,4.0,7.3,0.01,0.1717,-3.0,-1.02
4888,177,0,iid,1.505,2.0,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
4889,195,1,near_ood,1.505,2.0,38.1,61.9,4.0,7.3,0.3383,0.5,-3.0,-1.02
4890,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
4891,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
4892,223,2,near_ood,1.505,2.0,61.9,85.0,4.0,7.3,0.3383,0.5,-1.02,1.02
4893,156,3,far_ood,0.995,1.505,61.9,85.0,10.7,14.0,0.1717,0.3383,-3.0,-1.02
4894,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
4895,240,1,near_ood,1.505,2.0,61.9,85.0,10.7,14.0,0.3383,0.5,-3.0,-1.02
4896,199,0,iid,1.505,2.0,38.1,61.9,7.3,10.7,0.01,0.1717,-1.02,1.02
4897,15,0,iid,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,-3.0,-1.02
4898,206,1,near_ood,1.505,2.0,38.1,61.9,7.3,10.7,0.3383,0.5,1.02,3.0
4899,213,0,iid,1.505,2.0,38.1,61.9,10.7,14.0,0.3383,0.5,-3.0,-1.02
4900,17,1,near_ood,0.5,0.995,15.0,38.1,7.3,10.7,0.3383,0.5,1.02,3.0
